,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
192624,2019-04-09 04:57:51,4170689372027579,"fraud_Osinski, Ledner and Leuschke",grocery_pos,58.41,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,a77faef0f6407a88e5f36f17b6cd27ad,1333947471.0,36.543275,-96.859308,0.0
256702,2019-05-07 20:01:00,3501509250702469,"fraud_Bahringer, Bergnaum and Quitzon",home,75.91,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,747c3be916b836b8144958baf8140c98,1336420860.0,25.295944,-81.964161,0.0
58601,2019-02-04 13:28:58,30030380240193,fraud_Eichmann-Kilback,home,85.51,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,20f8f51d96f34410097be6bb00c7dc86,1328362138.0,30.804053000000003,-98.330367,0.0
486836,2019-08-01 03:26:55,4874006077381178,fraud_Huels-Nolan,gas_transport,59.63,Patricia,Russell,F,89297 Wilson Green Suite 601,Moscow,IA,52760,41.5646,-91.0859,533,Chief Technology Officer,1990-01-13,3b50ffc78adc9ef1eb0f5c465ee17adb,1343791615.0,41.953976,-91.729549,0.0
399707,2019-06-30 22:26:55,2720012583106919,"fraud_Hermiston, Pacocha and Smith",health_fitness,72.06,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,fa4d57926a968c785d83321ae76d236d,1341095215.0,43.221422,-102.971468,0.0
100277,2019-02-28 20:17:14,4560395181594436016,"fraud_Bins, Balistreri and Beatty",shopping_pos,264.79,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,985381da920513a91bd8e9fa267497bf,1330460234.0,38.17898,-123.181865,0.0
155184,2019-03-24 08:05:58,213161231269724,fraud_Gutmann Ltd,grocery_net,103.94,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,c528ce82cbbd87e04833c7c03afa9b3f,1332576358.0,34.130681,-86.495216,0.0
208109,2019-04-16 01:09:09,4255397449664185994,fraud_Kling Inc,gas_transport,66.95,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,53c9bf2ae20020036aebd229beae11f3,1334538549.0,33.46976,-96.665908,0.0
411546,2019-07-05 17:28:26,4260128500325,fraud_Bogisich-Homenick,misc_net,109.88,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,dc2a562c0fd9c477ec34b0978edfea68,1341509306.0,37.022579,-82.953703,0.0
52202,2019-01-31 19:07:25,373905417449658,fraud_Mayert Group,shopping_pos,2.29,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,2c52fa061e386dad11fbdb237441d96c,1328036845.0,32.88603,-96.8556,0.0
58566,2019-02-04 13:13:07,4586260469584,fraud_Beier and Sons,home,53.7,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,0da5ae94dc92a7c9a3e9a42d5009eace,1328361187.0,39.341354,-95.112985,0.0
339521,2019-06-09 17:04:21,378858024506425,"fraud_Cole, Hills and Jewess",home,29.5,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,0591a521f5c0772fb66d368e5b40183d,1339261461.0,32.783143,-110.988016,0.0
499716,2019-08-05 07:42:50,4259996134423,"fraud_Haley, Jewess and Bechtelar",shopping_pos,1.17,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,1968-11-22,d5b30848c195f1996fa3c57e96cf399c,1344152570.0,38.701752,-99.606595,0.0
359786,2019-06-16 19:05:10,30428204673351,fraud_Heller PLC,health_fitness,72.81,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,bd5182512a563dac5cd3ca9deb06b536,1339873510.0,39.725994,-76.201027,0.0
489638,2019-08-02 08:59:39,4671727014157745,"fraud_Baumbach, Feeney and Morar",shopping_net,1.46,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,69e15a9efc8f962d7bcc62a3cfa187a3,1343897979.0,39.873715,-84.73190600000001,0.0
480031,2019-07-29 09:56:41,3596357274378601,fraud_Kuvalis Ltd,gas_transport,58.72,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,3b3fdc175a816550c9f67486bd928f7a,1343555801.0,41.060478,-79.195239,0.0
194155,2019-04-10 06:17:05,6540981358631302,fraud_Nienow PLC,entertainment,9.88,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,242f63c52895a65f2871102ddf4b05fb,1334038625.0,43.203527,-82.563928,0.0
161573,2019-03-26 17:03:51,5154903938030655,fraud_Adams-Barrows,health_fitness,55.61,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,1993-10-05,9e6ba2dcf8c68a5afeac28083119c4cb,1332781431.0,38.410729,-79.430125,0.0
317016,2019-06-01 22:43:54,30518206766474,fraud_Skiles LLC,home,32.25,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,bf0446fd6a822a2e81d3d7097c4aaa0a,1338590634.0,35.815551,-89.550969,0.0
268654,2019-05-13 02:42:23,374238209524200,"fraud_Rodriguez, Yost and Jenkins",misc_net,3.92,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,07826613a8a94f8cebc472ccd343506c,1336876943.0,44.656553,-120.559205,0.0
413289,2019-07-06 08:40:46,5596347693144598,fraud_Runte-Mohr,food_dining,12.97,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,02b8e92e9b8640b25f12d7742c4ebb1e,1341564046.0,29.607381,-89.513801,0.0
86707,2019-02-20 13:11:57,4092452671396169678,fraud_Osinski Inc,personal_care,134.77,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,d54fba0078dc44683af32c229137a5a0,1329743517.0,33.675566,-78.86695300000001,0.0
97310,2019-02-26 16:49:49,3552581383553463,"fraud_Roberts, Daniel and Macejkovic",kids_pets,71.66,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,c909046cb6579382fd2461d9afaac1e3,1330274989.0,35.371247,-84.010048,0.0
492672,2019-08-03 11:57:05,630423337322,fraud_Kemmer-Reinger,grocery_net,37.33,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,54e1a0b686b027cd6c6551c6ad3af31c,1343995025.0,49.734735,-117.426809,0.0
219835,2019-04-21 17:33:12,4069975342931683,fraud_Cruickshank-Mills,entertainment,217.89,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,e026088a7630f866eddacccd54143fa3,1335029592.0,38.645791,-82.047128,0.0
430176,2019-07-12 03:41:22,6011626928491360,fraud_Conroy Ltd,shopping_pos,1.03,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,a2f20ec656dd4c555354bf568b5ea7ad,1342064482.0,35.827713,-88.485231,0.0
305362,2019-05-28 00:03:44,30328384440870,fraud_Bogisich-Homenick,misc_net,109.7,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,7499125e2cba78f67ecaecf49f19b9e3,1338163424.0,40.044657,-92.685291,0.0
451151,2019-07-19 19:17:08,3581130339108561,"fraud_Prosacco, Kreiger and Kovacek",home,37.51,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,68aa3b3a52446a5ea6a4d911d2f7b410,1342725428.0,40.806784,-82.050851,0.0
179960,2019-04-04 07:09:52,60427851591,fraud_Kunde-Sanford,misc_net,72.01,Bradley,Martinez,M,3426 David Divide Suite 717,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,c4e51e23b27be072680e95ac69bd82dc,1333523392.0,35.408637,-99.917267,0.0
158355,2019-03-25 07:58:26,30344654314976,fraud_Koss and Sons,gas_transport,78.97,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,857b6906d8623e99009e54c67d320df5,1332662306.0,39.123335,-121.060629,0.0
338618,2019-06-09 12:37:22,4642894980163,fraud_Graham and Sons,health_fitness,58.15,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,1142b2764cf8389123240a717153c819,1339245442.0,41.002421000000005,-94.880994,0.0
231919,2019-04-27 11:29:46,343464013864032,fraud_Heller-Langosh,gas_transport,71.77,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,f0f5ade64b1509198c4360cd6676df39,1335526186.0,35.662655,-78.490152,0.0
468748,2019-07-25 20:56:30,4601636330889,fraud_Ullrich Ltd,kids_pets,103.64,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,e23aee6ba68609de0ba792651249a95a,1343249790.0,29.322518,-96.240393,0.0
85708,2019-02-19 19:54:56,2305336922781618,fraud_O'Keefe-Wisoky,food_dining,11.3,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,36aad65c861613c117df7bc91d445809,1329681296.0,40.694394,-93.173727,0.0
254097,2019-05-06 14:39:27,180036456789979,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,62.72,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,759a826ec4899c0958b22cd11fafda13,1336315167.0,43.449736,-91.935854,0.0
279348,2019-05-18 12:34:35,6593939509150446,fraud_Denesik and Sons,shopping_pos,1.46,Margaret,Ward,F,244 Jeffery Rapids,Azusa,CA,91702,34.1248,-117.9031,59705,Civil Service fast streamer,1983-06-23,c78b7be608142dfffa793be7f0ccd325,1337344475.0,34.649109,-118.500466,0.0
40170,2019-01-24 14:40:04,30270432095985,fraud_Breitenberg LLC,travel,3.65,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,c8d67cf8715501681ed1be98c3406da2,1327416004.0,39.773711,-91.529075,0.0
149119,2019-03-21 17:30:26,346273234529002,fraud_Weber and Sons,food_dining,59.28,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,fef142ffca2dc67dc606536e12dd2fa5,1332351026.0,37.48011,-79.637625,0.0
17147,2019-01-11 06:22:01,2512312531485080,fraud_Volkman PLC,food_dining,99.87,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",1956-10-08,a7a628be6d8552c735f864f141608100,1326262921.0,42.628545,-82.119599,0.0
308580,2019-05-29 17:40:02,6011893664860915,fraud_Morissette PLC,shopping_pos,4.06,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,496ae43721c26b96bc0af8678440d0c4,1338313202.0,38.920933000000005,-104.308202,0.0
184147,2019-04-06 09:26:34,4740713119940984,"fraud_Swaniawski, Lowe and Robel",shopping_pos,8.94,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,a81e8b19976983bb4c1289e710183543,1333704394.0,40.435249,-74.094585,0.0
430565,2019-07-12 08:57:52,30343344410970,fraud_Beier-Hyatt,shopping_pos,2.13,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,d0d7fecab5de613a4c7f2c5512c6a7f6,1342083472.0,41.741853000000006,-79.832577,0.0
460699,2019-07-22 13:03:05,3560318482131952,fraud_Tillman LLC,travel,6.87,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,2e6c7658fcc0995c380a0d7d94abc91a,1342962185.0,34.815963,-87.190569,0.0
256503,2019-05-07 17:19:47,2222001896600109,"fraud_Schneider, Hayes and Nikolaus",food_dining,2.81,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,9865d3e68f1c80e654cad4f38358f092,1336411187.0,39.421914,-89.637334,0.0
221410,2019-04-22 05:45:46,3599237318576484,fraud_Ledner-Pfannerstill,gas_transport,63.43,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,a20634da442038bcd49a85ae970dc4bb,1335073546.0,37.698634000000006,-86.190706,0.0
449398,2019-07-19 00:16:25,213107169859697,fraud_DuBuque LLC,grocery_pos,244.68,Megan,Fernandez,F,77127 Paul Station Apt. 495,Woods Cross,UT,84087,40.8874,-111.9027,13983,Insurance broker,1979-08-14,808d5fadc6dcc258ef1243a35d248021,1342656985.0,40.933246,-112.488191,0.0
502275,2019-08-05 22:09:05,6011252220172077,"fraud_Yost, Schamberger and Windler",kids_pets,39.33,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,f97dd7a44e21824542a66dd14954c946,1344204545.0,42.484111,-95.311852,0.0
199441,2019-04-13 02:16:50,3577578023716568,fraud_Hackett-Lueilwitz,grocery_pos,214.16,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,3f1abaaf9efe0d3634f74f91eb39abba,1334283410.0,41.089736,-81.419389,0.0
465959,2019-07-24 16:37:56,180094419304907,"fraud_Ritchie, Oberbrunner and Cremin",travel,9.39,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,4c930f788997ab03bce7d717ec6395bf,1343147876.0,34.4695,-118.075032,0.0
11816,2019-01-07 21:33:01,343746486082492,fraud_Kovacek Ltd,travel,1.94,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,29899d10d17bec96ca6c0a0669497ddd,1325971981.0,45.14551,-86.768866,0.0
417085,2019-07-07 10:11:21,342952484382519,fraud_Erdman-Kertzmann,gas_transport,74.73,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,18302b6f91893a855bc510ae648a39b5,1341655881.0,42.353015,-73.16904699999999,0.0
436425,2019-07-14 07:16:23,4474324669797121,"fraud_Labadie, Treutel and Bode",shopping_net,2.49,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,80a8b04b7a371fe17133d3dc2b2da61e,1342250183.0,38.078784000000006,-118.580691,0.0
240903,2019-04-30 17:09:36,6538891242532018,"fraud_Quitzon, Green and Bashirian",shopping_pos,2.61,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,8f21dc0409e6d76f1a1d8ed52f2dfe8a,1335805776.0,36.584941,-91.354525,0.0
463472,2019-07-23 10:47:39,213199865312311,"fraud_Zboncak, Rowe and Murazik",shopping_net,35.7,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,07b9713e44b873fd5d988369cc65516d,1343040459.0,35.291779,-85.322321,0.0
446132,2019-07-17 14:42:18,345933964507467,"fraud_Schmeler, Bashirian and Price",shopping_net,6.9,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,348a885c9bf3fea29536590c73511ce8,1342536138.0,38.715386,-75.536727,0.0
112189,2019-03-04 18:13:17,4328928491302401,fraud_Terry Ltd,home,34.97,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,225e8a6b886c7bdcb98f7e908fa9e071,1330884797.0,42.237091,-87.61228299999999,0.0
295720,2019-05-25 12:23:30,3598215285024754,fraud_Leffler-Goldner,personal_care,20.42,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,6f82aec6480846638bfe38aa815af0e3,1337948610.0,40.359547,-74.24323299999999,0.0
444600,2019-07-16 19:24:15,4450831335606294,"fraud_Boehm, Predovic and Reinger",misc_pos,1.86,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,e5a905d0f1da44715b6d524b69f2700c,1342466655.0,35.29459,-94.86449,0.0
141705,2019-03-18 00:32:50,6011724471098086,fraud_McDermott-Rice,misc_pos,359.29,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,e44e636b1ec10d633a14f4d662aa2827,1332030770.0,46.316255,-119.242693,0.0
492336,2019-08-03 09:02:38,3564182536169293,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,154.73,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,752d3fbfecb98f0af163ddb12b4419da,1343984558.0,40.330827,-81.33514,0.0
32567,2019-01-20 13:06:00,4247921790666,fraud_Turner LLC,travel,3.79,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,88c65b4e1585934d578511e627fe3589,1327064760.0,39.156673,-82.930503,0.0
438790,2019-07-14 20:45:58,4067137330196900,fraud_Heller PLC,health_fitness,79.58,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,a65519c2ce26adb24af9c0d95c55f612,1342298758.0,34.688075,-87.615143,0.0
491933,2019-08-03 05:21:45,6534628260579800,fraud_Wolf Inc,grocery_pos,84.27,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,828819c77bb3c6224ca1f54821c53b48,1343971305.0,44.56547,-73.690079,0.0
406754,2019-07-03 15:22:03,3531129874770000,fraud_Gleason and Sons,kids_pets,112.31,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,1789ebbba2997ffbb020f2225c4dbb4d,1341328923.0,43.253265,-73.38472900000001,0.0
33008,2019-01-20 17:14:54,4990494243023,fraud_Ratke and Sons,health_fitness,1.47,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,6662a8c8ebd6f0d321bd8c0d49f389d5,1327079694.0,39.079877,-78.482609,0.0
424017,2019-07-09 07:13:53,4767265376804500,fraud_Ledner-Pfannerstill,gas_transport,46.97,Jennifer,Conner,F,4655 David Island,Dublin,PA,18917,40.375,-75.2045,2158,Transport planner,1961-06-19,0af0aace76eff34fa2d2b9519c877ad0,1341818033.0,39.812965000000005,-74.78858199999999,0.0
387974,2019-06-26 22:33:25,213199865312311,fraud_Kautzer and Sons,personal_care,39.22,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,bb715b8dd72c5f7decbf0fd19037add0,1340750005.0,35.299713,-85.401886,0.0
112825,2019-03-04 22:14:08,180094419304907,"fraud_Schoen, Nienow and Bauch",personal_care,13.22,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,48aec512ec01b56fd56d31b9c1464336,1330899248.0,33.121592,-117.939671,0.0
90567,2019-02-23 11:55:52,4089096483689733451,fraud_Skiles-Ankunding,grocery_net,57.09,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,582b920bb73b8823d76598b56c54ba68,1329998152.0,32.445336,-94.828423,0.0
453635,2019-07-20 15:55:01,4585132874641,fraud_Schumm PLC,health_fitness,10.97,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,418579acc7a5c8a25be75f57291ba0e2,1342799701.0,40.533856,-94.152586,0.0
217193,2019-04-20 20:27:59,213157767990030,fraud_Pacocha-Weissnat,kids_pets,187.98,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,b46287b1155d2e32aa68fbc4b2eef415,1334953679.0,42.097646000000005,-109.77942,0.0
174302,2019-04-01 09:18:37,60416207185,fraud_Kuvalis Ltd,gas_transport,74.35,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,341c65f1f111cd301c42f1e8239e39b8,1333271917.0,43.729542,-109.890197,0.0
65042,2019-02-08 08:20:15,4742883543039288059,fraud_Koepp-Witting,grocery_pos,113.13,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13,a49c37b4f9b57e6e23631896b1fa06b3,1328689215.0,19.215373,-155.29396200000002,0.0
454703,2019-07-20 22:24:45,6573561108825071,"fraud_Schumm, McLaughlin and Carter",food_dining,50.8,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,529540374af17aab18ea0c88a2306323,1342823085.0,35.624587,-95.850869,0.0
250631,2019-05-05 12:33:40,4653879239169997,fraud_Terry-Huel,shopping_net,2.23,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,945a88320619ba0987ba47dfeea2e6c1,1336221220.0,37.876221,-85.891818,0.0
33921,2019-01-21 03:39:44,5456776410929288,"fraud_Jenkins, Hauck and Friesen",gas_transport,63.76,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,ac21e2bda330dd26aafeb5572c5be59d,1327117184.0,40.265034,-79.477228,0.0
476706,2019-07-28 14:01:33,345832460465610,fraud_Reilly and Sons,health_fitness,1.52,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,4a4f2884c1ae7a120dbbb4e921f0a486,1343484093.0,38.701604,-76.598407,0.0
255866,2019-05-07 07:22:31,376445266762684,fraud_Bins-Rice,gas_transport,80.49,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,f95ef42e335653903c3316dfdd9faca0,1336375351.0,41.363647,-101.613187,0.0
